"","Soil_Type",".","CT","MP","p","d","Corrected_size","Genome","till2","till3","lg","p2"
"947","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,9377610,"GCF_001613425.1_dataset","MP",1,6.97209216715631,"*****"
"948","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7305361,"GCF_001613465.1_dataset","MP",1,6.8636416817945,"*****"
"949","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6360215,"GCF_001618955.1_dataset","CT",0,6.80347179673889,"*****"
"950","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3538524.5634,"GCF_001619615.1_dataset","CT",0,6.5488222146967,"*****"
"951","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3814746.42,"GCF_001619955.1_dataset","CT",0,6.58146567412446,"*****"
"952","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3814746.42,"GCF_001619955.1_dataset","MP",1,6.58146567412446,"*****"
"953","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3518558,"GCF_001620065.1_dataset","CT",0,6.54636471434376,"*****"
"954","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6921790.1098,"GCF_001623525.1_dataset","MP",1,6.8402184259986,"*****"
"955","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7571893,"GCF_001625085.1_dataset","MP",1,6.87920446822917,"*****"
"956","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,9321248.783,"GCF_001625365.1_dataset","MP",1,6.9694740993964,"*****"
"957","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5808624,"GCF_001636055.1_dataset","MP",1,6.76407326492343,"*****"
"958","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,9186095.5177,"GCF_001636945.1_dataset","MP",1,6.9631309569315,"*****"
"959","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4517495.7044,"GCF_001641125.1_dataset","MP",1,6.65489774827087,"*****"
"960","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,10111113,"GCF_001641635.1_dataset","CT",0,7.0047989640137,"*****"
"961","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7265633.8348,"GCF_001642695.1_dataset","MP",1,6.86127350699588,"*****"
"962","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5547454,"GCF_001642705.1_dataset","MP",1,6.74409370970909,"*****"
"963","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8449625,"GCF_001642995.1_dataset","MP",1,6.92683743509826,"*****"
"964","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6614801,"GCF_001645105.1_dataset","MP",1,6.8205167833834,"*****"
"965","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4968932,"GCF_001646645.1_dataset","MP",1,6.69626305345174,"*****"
"966","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7642040,"GCF_001646665.1_dataset","MP",1,6.88320930654446,"*****"
"967","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5624464.8334,"GCF_001646865.1_dataset","MP",1,6.75008120572415,"*****"
"968","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6607040,"GCF_001647715.1_dataset","MP",1,6.82000693609948,"*****"
"969","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6547160,"GCF_001648775.1_dataset","MP",1,6.81605295437366,"*****"
"970","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3534334,"GCF_001650405.1_dataset","CT",0,6.54830758860674,"*****"
"971","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6653547,"GCF_001651855.1_dataset","CT",0,6.82305322903995,"*****"
"972","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6041709.7176,"GCF_001651865.1_dataset","CT",0,6.78115985515225,"*****"
"973","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6000941.7828,"GCF_001651875.1_dataset","CT",0,6.77821941354641,"*****"
"974","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3168630,"GCF_001652465.1_dataset","CT",0,6.50087152971105,"*****"
"975","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7389498.48,"GCF_001653515.1_dataset","MP",1,6.86861496413777,"*****"
"976","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7472530,"GCF_001654495.1_dataset","MP",1,6.87346766727884,"*****"
"977","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6500345,"GCF_001655615.1_dataset","MP",1,6.81293640704595,"*****"
"978","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6823539,"GCF_001661075.1_dataset","MP",1,6.83400967810684,"*****"
"979","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3090672.0363,"GCF_001663175.1_dataset","MP",1,6.49005292276568,"*****"
"980","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4663903.3437,"GCF_001663775.1_dataset","MP",1,6.66874954137945,"*****"
"981","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5972721.3054,"GCF_001679645.1_dataset","MP",1,6.77617225049951,"*****"
"982","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4351229,"GCF_001679725.1_dataset","CT",0,6.63861194029553,"*****"
"983","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,10319054,"GCF_001685355.1_dataset","MP",1,7.01363988513893,"*****"
"984","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7343952,"GCF_001686985.1_dataset","CT",0,6.86592982965788,"*****"
"985","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8164109,"GCF_001687325.1_dataset","MP",1,6.91190879440054,"*****"
"986","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8322773,"GCF_001693385.1_dataset","CT",0,6.92026804960209,"*****"
"987","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7834745,"GCF_001693485.1_dataset","CT",0,6.89402486591053,"*****"
"988","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8377719,"GCF_001693515.2_dataset","CT",0,6.92312578944654,"*****"
"989","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6219077.1636,"GCF_001695835.1_dataset","CT",0,6.79372594538368,"*****"
"990","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6634988.3436,"GCF_001695855.1_dataset","CT",0,6.82184016422914,"*****"
"991","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6602010.135,"GCF_001698815.1_dataset","MP",1,6.81967618669699,"*****"
"992","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7070748.0041,"GCF_001700505.1_dataset","MP",1,6.84946535960589,"*****"
"993","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7550408.3232,"GCF_001700515.1_dataset","MP",1,6.87797043874408,"*****"
"994","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,9997872,"GCF_001701025.1_dataset","MP",1,6.99990757229959,"*****"
"995","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,9815884,"GCF_001704275.1_dataset","MP",1,6.99192941743924,"*****"
"996","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8907947,"GCF_001704635.1_dataset","MP",1,6.94977762442891,"*****"
"997","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6641144,"GCF_001708445.1_dataset","MP",1,6.82224289715307,"*****"
"998","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6866218,"GCF_001715295.1_dataset","MP",1,6.83671758800527,"*****"
"999","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5322941,"GCF_001717955.1_dataset","CT",0,6.72615165243681,"*****"
"1000","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5322941,"GCF_001717955.1_dataset","MP",1,6.72615165243681,"*****"
"1001","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,2979554.9257,"GCF_001720465.1_dataset","MP",1,6.47415139570427,"*****"
"1002","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8293794.2936,"GCF_001723055.1_dataset","MP",1,6.91875325959536,"*****"
"1003","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,9698948,"GCF_001735805.1_dataset","MP",1,6.98672463090833,"*****"
"1004","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,10998901,"GCF_001746295.1_dataset","MP",1,7.04134929302368,"*****"
"1005","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,9184130,"GCF_001746365.1_dataset","MP",1,6.96303802247148,"*****"
"1006","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,9128732,"GCF_001746415.1_dataset","MP",1,6.9604104573101,"*****"
"1007","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8097212.59,"GCF_001746425.1_dataset","MP",1,6.90833554170324,"*****"
"1008","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4793589.5262,"GCF_001750145.1_dataset","MP",1,6.68066084276844,"*****"
"1009","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7781515.227,"GCF_001751255.1_dataset","MP",1,6.89106417162364,"*****"
"1010","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6612581.1794,"GCF_001751365.1_dataset","MP",1,6.82037101669527,"*****"
"1011","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5040682.7513,"GCF_001757355.1_dataset","MP",1,6.70248936482647,"*****"
"1012","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3513402.8874,"GCF_001792815.1_dataset","CT",0,6.54572795387461,"*****"
"1013","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4924590,"GCF_001863355.1_dataset","MP",1,6.69237007886416,"*****"
"1014","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6978886,"GCF_001865245.1_dataset","MP",1,6.84378610418989,"*****"
"1015","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7017180.5228,"GCF_001866645.1_dataset","MP",1,6.84616264925896,"*****"
"1016","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,10254857,"GCF_001866665.1_dataset","MP",1,7.01092960867865,"*****"
"1017","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7247216,"GCF_001870435.1_dataset","MP",1,6.86017120546208,"*****"
"1018","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6345609,"GCF_001870465.1_dataset","MP",1,6.80247330848707,"*****"
"1019","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6118567,"GCF_001874645.1_dataset","MP",1,6.78664972004344,"*****"
"1020","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3040128.9825,"GCF_001878835.1_dataset","CT",0,6.48289200966129,"*****"
"1021","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3620317,"GCF_001889265.1_dataset","CT",0,6.55874659962798,"*****"
"1022","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5324561,"GCF_001889605.1_dataset","CT",0,6.72628380682685,"*****"
"1023","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7625844,"GCF_001895105.1_dataset","MP",1,6.88228791677398,"*****"
"1024","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8760180.1555,"GCF_001896135.2_dataset","MP",1,6.94251303764468,"*****"
"1025","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,9573831,"GCF_001905005.1_dataset","MP",1,6.98108575692332,"*****"
"1026","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,9627007,"GCF_001905125.1_dataset","MP",1,6.98349128759997,"*****"
"1027","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8883497,"GCF_001905345.1_dataset","MP",1,6.94858396001727,"*****"
"1028","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8893189.23,"GCF_001905365.1_dataset","MP",1,6.94905753336711,"*****"
"1029","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7987504,"GCF_001905385.1_dataset","MP",1,6.90241108865347,"*****"
"1030","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7593703.1606,"GCF_001905445.1_dataset","MP",1,6.88045361647601,"*****"
"1031","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7650930.5908,"GCF_001905465.1_dataset","MP",1,6.88371426206469,"*****"
"1032","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8309036.8206,"GCF_001905505.1_dataset","MP",1,6.91955068350224,"*****"
"1033","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,9543510,"GCF_001905545.1_dataset","MP",1,6.97970813290881,"*****"
"1034","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7414887,"GCF_001905595.1_dataset","MP",1,6.87010453693549,"*****"
"1035","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7705652,"GCF_001905665.1_dataset","MP",1,6.88680939166214,"*****"
"1036","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8931064,"GCF_001905725.1_dataset","MP",1,6.95090320153157,"*****"
"1037","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7636948,"GCF_001905735.1_dataset","MP",1,6.88291983350034,"*****"
"1038","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8493740.4084,"GCF_001905795.1_dataset","MP",1,6.92909898364757,"*****"
"1039","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,9201655,"GCF_001905825.1_dataset","MP",1,6.96386594612014,"*****"
"1040","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8742229.0962,"GCF_001905845.1_dataset","MP",1,6.94162218329202,"*****"
"1041","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7769088,"GCF_001905885.1_dataset","MP",1,6.89037004070388,"*****"
"1042","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7369245,"GCF_001905905.1_dataset","MP",1,6.86742299543978,"*****"
"1043","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8244886,"GCF_001906585.1_dataset","MP",1,6.91618465513964,"*****"
"1044","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8927485,"GCF_001908235.1_dataset","CT",0,6.95072912916191,"*****"
"1045","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7309118,"GCF_001908375.1_dataset","CT",0,6.8638649732857,"*****"
"1046","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6755444,"GCF_001921865.1_dataset","MP",1,6.82965389820084,"*****"
"1047","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5539994.613,"GCF_001938945.1_dataset","CT",0,6.7435093424278,"*****"
"1048","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7595333.547,"GCF_001940455.1_dataset","MP",1,6.88054685054124,"*****"
"1049","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7585034,"GCF_001941845.1_dataset","MP",1,6.879957531857,"*****"
"1050","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8663759.2692,"GCF_001942415.1_dataset","CT",0,6.93770637649924,"*****"
"1051","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,11336174.864,"GCF_001942465.1_dataset","MP",1,7.05446653641765,"*****"
"1052","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,2603122,"GCF_001952075.1_dataset","CT",0,6.41549452257915,"*****"
"1053","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6984210,"GCF_001952855.1_dataset","MP",1,6.84411728918406,"*****"
"1054","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7816792,"GCF_001953875.1_dataset","MP",1,6.89302855580334,"*****"
"1055","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,9989486,"GCF_001953885.1_dataset","MP",1,6.99954314256967,"*****"
"1056","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5042072.1568,"GCF_001969265.1_dataset","MP",1,6.70260905654785,"*****"
"1057","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3424892,"GCF_001974985.1_dataset","CT",0,6.5346468810712,"*****"
"1058","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6963567,"GCF_001976065.1_dataset","MP",1,6.84283175851694,"*****"
"1059","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3117315,"GCF_001981525.1_dataset","CT",0,6.49378068929953,"*****"
"1060","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3117315,"GCF_001981525.1_dataset","MP",1,6.49378068929953,"*****"
"1061","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8842857,"GCF_001982635.1_dataset","CT",0,6.94659260198979,"*****"
"1062","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,10184660,"GCF_001983975.1_dataset","MP",1,7.00794653529116,"*****"
"1063","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6384742.4104,"GCF_001984065.1_dataset","MP",1,6.80514338053467,"*****"
"1064","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3714907.833,"GCF_001984105.1_dataset","CT",0,6.56994804336818,"*****"
"1065","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3328612.5894,"GCF_001984125.1_dataset","CT",0,6.52226325142684,"*****"
"1066","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6350161,"GCF_002000165.1_dataset","MP",1,6.80278473639831,"*****"
"1067","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6851363.97,"GCF_002002725.1_dataset","CT",0,6.83577703947441,"*****"
"1068","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4155514,"GCF_002002925.1_dataset","CT",0,6.61862474979462,"*****"
"1069","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4155514,"GCF_002002925.1_dataset","MP",1,6.61862474979462,"*****"
"1070","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6622028,"GCF_002003425.1_dataset","MP",1,6.82099101275247,"*****"
"1071","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8550793,"GCF_002005225.1_dataset","MP",1,6.93200639303859,"*****"
"1072","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7343571.2837,"GCF_002005565.1_dataset","MP",1,6.86590731490368,"*****"
"1073","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6874791.4104,"GCF_002007205.1_dataset","CT",0,6.83725952567517,"*****"
"1074","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,2601172,"GCF_002007485.1_dataset","CT",0,6.41516907045083,"*****"
"1075","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,2907212,"GCF_002007565.1_dataset","CT",0,6.46347670259021,"*****"
"1076","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4861026.054,"GCF_002008315.2_dataset","MP",1,6.68672794880096,"*****"
"1077","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7991291.0492,"GCF_002009175.1_dataset","MP",1,6.90261694830634,"*****"
"1078","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4565157.4701,"GCF_002009585.1_dataset","MP",1,6.65945576264052,"*****"
"1079","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,7549149,"GCF_002018875.1_dataset","MP",1,6.87789799726699,"*****"
"1080","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5773895,"GCF_002019595.1_dataset","CT",0,6.76146888184203,"*****"
"1081","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8506622,"GCF_002019855.1_dataset","MP",1,6.92975713493709,"*****"
"1082","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4211682,"GCF_002024505.1_dataset","CT",0,6.62445557266091,"*****"
"1083","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3744056,"GCF_002024885.1_dataset","CT",0,6.57334233587512,"*****"
"1084","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5041296.0792,"GCF_002025205.1_dataset","MP",1,6.70254220463647,"*****"
"1085","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6137024,"GCF_002025705.1_dataset","MP",1,6.78795782167845,"*****"
"1086","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,9558297.4173,"GCF_002027195.1_dataset","MP",1,6.98038053996199,"*****"
"1087","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,9200873.8156,"GCF_002027705.1_dataset","MP",1,6.96382907465776,"*****"
"1088","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8057255.645,"GCF_002028425.1_dataset","MP",1,6.90618714339476,"*****"
"1089","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3900573,"GCF_002028545.1_dataset","CT",0,6.59112841022111,"*****"
"1090","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4842937,"GCF_002075885.1_dataset","CT",0,6.68510881950487,"*****"
"1091","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,9025512.7416,"GCF_002078175.1_dataset","MP",1,6.95547188365494,"*****"
"1092","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6609808,"GCF_002078505.1_dataset","CT",0,6.82018884439463,"*****"
"1093","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8111509.0698,"GCF_002080455.1_dataset","MP",1,6.90910165812231,"*****"
"1094","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8482298,"GCF_002082195.1_dataset","MP",1,6.92851352602067,"*****"
"1095","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8027788,"GCF_002082585.1_dataset","MP",1,6.90459589500057,"*****"
"1096","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6667355,"GCF_002091715.1_dataset","MP",1,6.82395357953482,"*****"
"1097","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5679262,"GCF_002094795.1_dataset","MP",1,6.75429190434636,"*****"
"1098","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,8216640,"GCF_002108845.1_dataset","CT",0,6.91469425941631,"*****"
"1099","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5994010,"GCF_002112505.1_dataset","MP",1,6.77771746315771,"*****"
"1100","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5565776,"GCF_002113165.1_dataset","MP",1,6.74552572375125,"*****"
"1101","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,5652496,"GCF_002113295.1_dataset","MP",1,6.75224026368816,"*****"
"1102","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,6036404,"GCF_002113375.1_dataset","MP",1,6.7807782982174,"*****"
"1103","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,4940655,"GCF_002115755.1_dataset","MP",1,6.69378452868654,"*****"
"1104","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3502668,"GCF_002117915.1_dataset","CT",0,6.5443989747139,"*****"
"1105","RAS",0.166264190496963,6.66558742455095,6.80475018564588,4.630157721932e-94,0.836997796572865,3502668,"GCF_002117915.1_dataset","MP",1,6.5443989747139,"*****"
